carat,cut,color,clarity,depth,table,price,measurements
1.56,Excellent,J,VS2,62.6,59.0,"$6,820",7.32x7.37x4.6 mm
1.43,Excellent,I,VS1,62.7,58.0,"$6,780",7.09x7.14x4.46 mm
1.02,Excellent,I,VS1,62.6,58.0,,6.35x6.41x4 mm
1.00,Excellent,I,VS1,59.7,62.0,,6.48x6.51x3.88 mm
1.02,Excellent,E,SI2,63.1,56.0,"$4,160",6.39x6.44x4.05 mm
1.20,Excellent,H,SI1,63.0,57.0,,6.74x6.79x4.26 mm
1.51,Excellent,D,SI1,62.6,57.0,"$7,930",7.27x7.33x4.57 mm
1.50,Very Good,I,SI1,63.8,59.0,"$5,610",7.15x7.26x4.59 mm
0.96,Excellent,E,VVS1,62.2,59.0,,6.28x6.33x3.92 mm
1.50,Excellent,K,SI2,60.6,61.0,"$4,030",7.4x7.42x4.49 mm
1.00,Excellent,E,SI1,62.6,58.0,"$4,093",6.34x6.38x3.98 mm
1.00,Excellent,D,SI1,59.7,59.0,"$4,860",6.46x6.5x3.87 mm
1.30,Excellent,G,SI2,62.5,58.0,"$4,570",6.97x7x4.36 mm
1.05,Excellent,H,VS1,62.5,58.0,,6.46x6.51x4.05 mm
1.51,Very Good,K,SI1,64.6,59.0,"$4,020",7.13x7.23x4.64 mm
1.61,Excellent,H,SI1,62.7,56.0,"$9,150",7.45x7.48x4.68 mm
1.50,Excellent,I,VS1,63.1,57.0,"$7,470",7.19x7.28x4.56 mm
1.56,Excellent,I,SI2,62.5,56.0,"$6,940",7.36x7.39x4.61 mm
1.20,Excellent,H,VS2,63.7,56.0,"$4,640",6.68x6.76x4.28 mm
0.85,Excellent,E,VVS2,62.7,57.0,"$4,072",6.03x6.07x3.8 mm
0.86,Excellent,E,VVS2,61.9,56.0,"$4,000",6.05x6.1x3.76 mm
1.00,Excellent,D,SI1,62.4,56.0,"$4,400",6.39x6.43x4 mm
1.00,Excellent,F,SI1,61.2,62.0,"$4,160",6.38x6.4x3.91 mm
1.22,Excellent,F,VS1,61.8,59.0,"$7,480",6.84x6.88x4.24 mm
1.00,Very Good,E,VS1,64.7,57.0,"$5,140",6.19x6.25x4.03 mm
1.02,Excellent,F,SI1,60.3,59.0,"$4,010",6.47x6.52x3.91 mm
1.70,Excellent,K,SI1,62.4,58.0,"$6,160",7.54x7.6x4.72 mm
1.10,Excellent,E,VS2,62.3,56.0,"$6,685",6.57x6.6x4.1 mm
1.01,Excellent,F,VS2,59.9,59.0,"$5,411",6.5x6.53x3.9 mm
1.50,Excellent,D,SI2,62.8,57.0,"$9,536",7.19x7.28x4.54 mm
0.93,Excellent,D,VS2,61.7,59.0,"$4,493",6.22x6.26x3.85 mm
0.83,Excellent,D,IF,61.4,58.0,"$7,819",6.03x6.06x3.71 mm
1.01,Excellent,I,VVS2,62.4,59.0,"$4,385",6.38x6.42x3.99 mm
1.01,Excellent,D,VVS1,61.0,59.0,"$9,256",6.46x6.5x3.95 mm
1.03,Excellent,H,VS1,62.8,58.0,"$4,892",6.39x6.43x4.02 mm
1.01,Excellent,D,VS1,62.0,60.0,"$8,262",6.38x6.41x3.97 mm
1.10,Excellent,D,VVS2,62.4,56.0,"$9,947",6.57x6.62x4.12 mm
1.51,Very Good,J,VVS2,64.7,56.0,"$6,300",7.04x7.13x4.58 mm
1.50,Very Good,I,SI1,64.5,56.0,"$6,242",7.06x7.13x4.58 mm
1.30,Excellent,G,SI1,62.5,57.0,"$5,940",6.91x6.95x4.33 mm
0.91,Excellent,D,VVS1,62.1,59.0,"$8,597",6.2x6.23x3.86 mm
0.85,Excellent,D,VVS1,62.2,57.0,"$7,052",6.01x6.05x3.75 mm
1.00,Excellent,F,VVS1,60.6,60.0,"$8,986",6.41x6.44x3.9 mm
0.95,Excellent,H,VVS1,60.7,60.0,"$4,370",6.32x6.36x3.85 mm
0.90,Excellent,D,VVS2,59.0,62.0,"$6,512",6.34x6.38x3.75 mm
0.91,Excellent,E,VVS1,59.7,56.0,"$7,517",6.31x6.36x3.78 mm
1.08,Excellent,I,IF,63.1,57.0,"$4,770",6.5x6.54x4.11 mm
1.50,Excellent,H,SI2,63.1,56.0,"$6,512",7.24x7.29x4.58 mm
1.00,Excellent,F,SI1,62.7,56.0,"$4,850",6.34x6.38x3.99 mm
1.00,Excellent,D,SI1,61.4,59.0,"$4,470",6.41x6.44x3.95 mm
1.70,Excellent,I,SI2,62.7,56.0,"$6,631",7.57x7.61x4.76 mm
1.29,Excellent,I,SI1,61.1,59.0,"$4,640",6.94x6.97x4.25 mm
1.01,Excellent,H,VS1,62.6,58.0,"$4,560",6.39x6.43x4.01 mm
0.95,Excellent,E,VVS1,61.8,59.0,"$7,582",6.27x6.31x3.89 mm
1.00,Excellent,E,VS1,61.7,58.0,"$5,720",6.43x6.47x3.98 mm
1.05,Excellent,H,VS1,62.7,57.0,"$4,428",6.42x6.47x4.04 mm
1.13,Excellent,F,VS1,62.3,57.0,"$7,070",6.63x6.67x4.14 mm
1.02,Excellent,F,VVS1,61.6,58.0,"$9,331",6.41x6.46x3.96 mm
1.00,Excellent,F,VS1,62.6,58.0,"$6,080",6.32x6.37x3.97 mm
1.00,Excellent,G,VS1,62.7,57.0,"$5,443",6.34x6.38x3.99 mm
1.01,Excellent,G,VS1,62.5,59.0,"$5,497",6.36x6.39x3.99 mm
1.04,Excellent,G,VS1,62.8,57.0,"$4,800",6.44x6.47x4.06 mm
1.20,Excellent,F,SI2,62.0,59.0,"$4,410",6.75x6.79x4.2 mm
1.01,Very Good,D,VS2,64.9,56.0,"$4,870",6.17x6.25x4.03 mm
1.20,Excellent,D,SI2,62.6,57.0,"$7,040",6.75x6.78x4.23 mm
1.20,Excellent,H,SI2,62.5,57.0,"$5,470",6.76x6.79x4.24 mm
1.50,Excellent,K,VS2,62.4,58.0,"$4,770",7.23x7.28x4.53 mm
1.50,Excellent,K,VVS2,61.0,62.0,"$6,360",7.31x7.35x4.48 mm
1.62,Excellent,H,SI2,62.7,56.0,"$7,180",7.45x7.48x4.68 mm
1.01,Excellent,G,SI2,59.0,61.0,"$4,234",6.5x6.55x3.85 mm
1.04,Excellent,D,VS2,60.9,59.0,"$6,010",6.48x6.51x3.96 mm
1.20,Excellent,G,SI2,61.8,59.0,"$4,130",6.78x6.83x4.2 mm
1.80,Very Good,K,VS1,63.9,58.0,"$6,490",7.51x7.61x4.83 mm
0.81,Excellent,E,IF,60.8,59.0,"$4,590",6x6.05x3.66 mm
1.51,Excellent,H,SI1,62.3,58.0,"$8,020",7.27x7.32x4.55 mm
1.80,Excellent,J,SI2,61.4,60.0,"$7,560",7.76x7.79x4.77 mm
1.80,Excellent,I,SI2,63.4,55.0,"$8,964",7.68x7.73x4.89 mm
1.00,Excellent,E,SI1,62.1,59.0,"$4,110",6.36x6.4x3.96 mm
1.50,Excellent,I,SI1,62.8,57.0,"$6,950",7.25x7.29x4.57 mm
1.50,Excellent,G,SI2,62.9,59.0,"$8,490",7.25x7.3x4.58 mm
0.94,Excellent,D,IF,62.8,58.0,"$9,342",6.2x6.24x3.9 mm
0.90,Excellent,D,IF,62.4,56.0,"$8,770",6.16x6.18x3.85 mm
0.86,Excellent,E,IF,62.4,58.0,"$6,815",6.06x6.09x3.79 mm
1.01,Excellent,H,VS2,62.4,57.0,"$4,579",6.36x6.4x3.98 mm
1.50,Excellent,E,SI2,62.2,58.0,"$6,950",7.29x7.32x4.55 mm
1.51,Excellent,I,SI2,62.7,56.0,"$6,330",7.26x7.3x4.57 mm
1.55,Excellent,H,SI1,62.7,58.0,"$8,420",7.36x7.4x4.63 mm
1.50,Excellent,I,SI2,61.4,61.0,"$5,980",7.29x7.34x4.49 mm
1.50,Excellent,I,SI2,62.6,60.0,"$6,275",7.26x7.29x4.56 mm
1.50,Excellent,F,SI1,62.8,57.0,"$9,540",7.19x7.28x4.54 mm
1.50,Excellent,H,SI1,62.3,59.0,"$8,040",7.24x7.29x4.53 mm
1.50,Excellent,I,SI1,62.2,61.0,"$6,820",7.26x7.31x4.53 mm
1.70,Excellent,I,SI1,60.1,62.0,"$8,600",7.68x7.72x4.62 mm
1.07,Excellent,I,IF,62.9,57.0,"$5,000",6.5x6.53x4.1 mm
1.31,Excellent,G,VS1,62.7,60.0,"$6,102",6.93x6.97x4.36 mm
2.00,Excellent,K,SI2,63.0,56.0,"$7,880",7.95x8.02x5.03 mm
1.63,Excellent,H,SI2,62.7,59.0,"$7,000",7.43x7.48x4.68 mm
1.01,Excellent,I,VS1,62.8,56.0,,6.37x6.41x4.01 mm
1.40,Excellent,J,SI1,62.8,58.0,"$4,270",7.06x7.12x4.45 mm
0.90,Excellent,F,VVS2,62.6,58.0,"$4,690",6.09x6.15x3.83 mm
1.55,Excellent,J,SI1,61.8,58.0,"$6,490",7.35x7.39x4.56 mm
1.70,Excellent,I,SI1,63.7,56.0,"$8,780",7.51x7.57x4.81 mm
1.50,Very Good,I,SI1,64.3,57.0,"$5,890",7.09x7.15x4.58 mm
1.01,Excellent,F,VVS2,62.3,58.0,"$7,710",6.37x6.42x3.98 mm
1.03,Excellent,F,VVS2,62.2,58.0,"$7,970",6.43x6.46x4.01 mm
1.01,Excellent,E,VS1,61.8,57.0,"$7,400",6.41x6.44x3.97 mm
1.02,Excellent,I,VVS1,62.5,58.0,"$4,710",6.41x6.45x4.02 mm
0.90,Excellent,F,VVS1,62.4,57.0,"$6,490",6.12x6.15x3.83 mm
1.04,Excellent,G,VS1,61.0,59.0,"$6,210",6.53x6.55x3.99 mm
1.53,Very Good,K,SI1,63.9,57.0,"$4,240",7.12x7.2x4.57 mm
1.23,Excellent,H,SI1,62.3,59.0,"$4,960",6.8x6.85x4.25 mm
0.80,Excellent,D,VVS1,62.3,59.0,"$4,428",5.87x5.92x3.68 mm
1.01,Excellent,F,SI1,62.3,60.0,"$5,250",6.37x6.42x3.98 mm
0.86,Excellent,F,VVS1,62.6,58.0,"$4,800",6.02x6.07x3.78 mm
1.79,Excellent,J,VS2,63.6,56.0,"$7,981",7.65x7.7x4.88 mm
1.20,Excellent,F,IF,62.8,60.0,"$8,630",6.72x6.76x4.23 mm
1.30,Excellent,I,SI1,61.5,60.0,"$4,234",7x7.06x4.32 mm
0.90,Excellent,E,VVS1,61.1,61.0,"$6,460",6.19x6.24x3.8 mm
1.00,Excellent,G,VVS1,62.8,57.0,"$7,862",6.32x6.37x3.98 mm
1.08,Excellent,G,VS1,62.9,59.0,"$5,562",6.48x6.52x4.09 mm
1.10,Excellent,I,VVS2,62.5,58.0,"$4,018",6.52x6.57x4.09 mm
1.52,Excellent,I,SI1,62.6,58.0,"$7,750",7.28x7.32x4.57 mm
1.51,Excellent,I,SI1,62.3,59.0,"$7,270",7.29x7.32x4.55 mm
1.50,Excellent,I,SI2,62.7,59.0,"$5,640",7.23x7.28x4.54 mm
1.90,Excellent,K,VVS2,62.4,57.0,"$8,610",7.88x7.93x4.93 mm
1.20,Excellent,G,SI1,62.1,59.0,"$4,670",6.78x6.83x4.22 mm
1.50,Excellent,G,SI1,62.8,57.0,"$9,030",7.28x7.34x4.59 mm
1.50,Excellent,H,VS2,63.1,56.0,"$7,410",7.24x7.3x4.59 mm
1.50,Excellent,I,SI1,62.0,60.0,"$7,100",7.26x7.3x4.51 mm
0.90,Excellent,E,VS1,62.9,57.0,"$4,730",6.12x6.16x3.86 mm
0.70,Excellent,D,IF,62.6,56.0,"$4,838",5.65x5.67x3.55 mm
0.92,Excellent,F,VS1,62.8,57.0,"$4,504",6.17x6.2x3.88 mm
0.91,Excellent,E,VS1,62.9,57.0,"$4,590",6.12x6.16x3.86 mm
0.91,Excellent,D,VS2,62.8,57.0,"$4,428",6.14x6.18x3.87 mm
0.81,Excellent,F,IF,60.1,59.0,"$5,411",6.04x6.07x3.64 mm
1.20,Excellent,H,VS2,62.4,57.0,"$5,470",6.77x6.79x4.23 mm
1.30,Excellent,G,SI1,62.7,56.0,"$5,789",6.93x6.97x4.35 mm
1.30,Excellent,G,SI1,62.2,60.0,"$5,789",6.96x7x4.34 mm
0.82,Excellent,D,VVS2,60.7,59.0,"$4,698",6.01x6.04x3.66 mm
0.77,Excellent,D,IF,62.0,58.0,"$5,600",5.82x5.85x3.62 mm
0.86,Excellent,E,VVS1,60.8,60.0,"$4,720",6.1x6.14x3.72 mm
0.92,Excellent,D,VVS1,61.6,58.0,"$7,020",6.21x6.26x3.84 mm
1.01,Excellent,E,VS2,62.8,58.0,"$5,443",6.33x6.38x3.99 mm
0.83,Excellent,D,VVS1,61.3,57.0,"$7,506",6.05x6.07x3.71 mm
1.07,Excellent,H,VS1,61.7,57.0,"$5,281",6.55x6.58x4.05 mm
1.51,Excellent,H,SI1,59.4,60.0,"$7,160",7.44x7.49x4.43 mm
1.04,Excellent,H,VS2,62.6,58.0,"$4,115",6.43x6.47x4.04 mm
1.50,Excellent,E,SI1,62.8,56.0,"$8,554",7.23x7.29x4.56 mm
1.51,Excellent,J,SI1,62.5,56.0,"$5,767",7.29x7.34x4.57 mm
1.50,Excellent,K,SI2,62.8,56.0,"$4,212",7.27x7.31x4.58 mm
1.50,Very Good,J,VVS1,63.4,61.0,"$6,610",7.1x7.16x4.52 mm
1.00,Very Good,G,VVS1,64.8,57.0,"$5,140",6.2x6.27x4.04 mm
1.55,Excellent,I,SI1,62.2,59.0,"$6,790",7.38x7.41x4.6 mm
1.00,Very Good,F,VS1,64.6,56.0,"$4,810",6.16x6.23x4 mm
1.20,Excellent,H,SI1,62.8,57.0,"$4,558",6.72x6.77x4.24 mm
1.24,Excellent,D,VS1,62.2,58.0,"$8,280",6.86x6.91x4.28 mm
1.31,Excellent,F,SI2,62.4,57.0,"$4,660",6.93x6.98x4.34 mm
1.20,Excellent,E,SI2,61.1,60.0,"$4,430",6.79x6.82x4.16 mm
1.27,Excellent,E,SI2,62.8,58.0,"$5,360",6.83x6.88x4.3 mm
1.00,Excellent,F,VVS1,59.5,61.0,"$8,888",6.46x6.5x3.86 mm
1.50,Excellent,J,SI1,62.8,57.0,"$6,782",7.24x7.29x4.56 mm
1.60,Excellent,J,SI1,61.8,59.0,"$4,690",7.47x7.51x4.63 mm
0.80,Excellent,F,VVS1,59.7,62.0,"$4,784",6.04x6.08x3.62 mm
0.77,Excellent,D,VVS1,59.2,59.0,"$6,566",6.03x6.08x3.58 mm
1.51,Excellent,J,SI2,62.1,60.0,"$5,270",7.31x7.35x4.55 mm
1.50,Excellent,F,SI2,61.9,55.0,"$6,670",7.34x7.36x4.55 mm
1.50,Excellent,J,SI2,62.3,57.0,"$4,640",7.27x7.34x4.55 mm
1.01,Excellent,E,VS2,60.7,58.0,"$5,389",6.44x6.48x3.92 mm
1.20,Excellent,G,VS1,60.5,60.0,"$7,236",6.81x6.86x4.13 mm
1.21,Excellent,I,VS2,62.6,57.0,"$4,082",6.76x6.8x4.25 mm
1.50,Excellent,K,VS2,63.4,57.0,"$4,300",7.23x7.29x4.61 mm
1.03,Excellent,G,IF,61.4,58.0,"$8,140",6.5x6.53x4 mm
2.01,Excellent,K,SI2,63.4,56.0,,7.97x8.03x5.07 mm
1.05,Excellent,G,VS1,62.7,57.0,"$5,810",6.42x6.47x4.04 mm
1.05,Excellent,H,VS2,62.7,59.0,"$4,150",6.43x6.48x4.04 mm
1.02,Excellent,I,IF,62.4,58.0,"$4,980",6.4x6.44x4 mm
1.00,Excellent,H,VS2,63.1,55.0,"$4,010",6.31x6.36x4 mm
0.71,Excellent,D,VVS1,61.7,56.0,"$4,000",5.7x5.73x3.53 mm
1.50,Excellent,I,SI1,63.6,56.0,"$7,050",7.2x7.26x4.6 mm
2.01,Excellent,K,VS2,62.5,58.0,"$8,480",8.05x8.09x5.04 mm
1.13,Excellent,G,VS1,60.1,60.0,"$6,210",6.73x6.77x4.05 mm
0.95,Excellent,H,VVS1,62.8,57.0,"$3,985",6.21x6.25x3.91 mm
1.51,Excellent,I,SI2,63.1,55.0,"$5,249",7.25x7.29x4.59 mm
1.02,Excellent,F,SI1,62.8,57.0,"$4,687",6.37x6.42x4.02 mm
0.80,Excellent,E,VVS1,60.8,58.0,"$4,741",6.01x6.06x3.67 mm
1.20,Excellent,H,VVS1,62.6,56.0,"$6,890",6.78x6.82x4.25 mm
1.05,Excellent,H,SI1,62.7,58.0,"$4,028",6.43x6.47x4.04 mm
1.01,Excellent,D,VVS1,60.8,59.0,"$8,392",6.44x6.49x3.93 mm
1.00,Excellent,E,VS1,62.7,55.0,"$4,752",6.32x6.39x3.99 mm
0.82,Excellent,D,IF,62.2,59.0,"$6,610",5.97x6x3.73 mm
0.81,Excellent,D,VVS1,60.5,57.0,"$7,268",6.02x6.06x3.65 mm
1.00,Excellent,E,VS2,62.8,56.0,"$4,363",6.32x6.36x3.98 mm
1.01,Excellent,E,VS1,62.2,59.0,"$4,720",6.37x6.41x3.97 mm
0.86,Excellent,D,VVS1,61.7,56.0,"$7,031",6.09x6.13x3.77 mm
1.20,Excellent,D,VS1,62.7,56.0,"$7,452",6.74x6.77x4.24 mm
1.00,Excellent,E,SI1,62.8,56.0,,6.34x6.38x3.99 mm
1.03,Excellent,G,SI1,61.0,58.0,"$4,050",6.48x6.51x3.96 mm
1.20,Excellent,D,SI2,62.7,58.0,,6.75x6.77x4.24 mm
1.16,Excellent,D,VVS1,62.8,59.0,"$8,560",6.65x6.71x4.2 mm
1.60,Excellent,I,SI1,62.4,56.0,"$8,608",7.43x7.47x4.65 mm
1.30,Excellent,H,VS1,61.2,60.0,,6.94x6.98x4.26 mm
1.00,Very Good,D,VS1,64.3,58.0,"$5,790",6.22x6.26x4.01 mm
1.00,Excellent,G,SI1,61.1,59.0,"$4,420",6.36x6.43x3.91 mm
1.11,Excellent,G,VVS1,61.8,58.0,"$8,888",6.59x6.62x4.08 mm
0.81,Excellent,E,VVS2,61.0,59.0,"$4,180",6.01x6.04x3.68 mm
0.96,Excellent,G,IF,62.6,59.0,"$6,167",6.25x6.28x3.92 mm
0.90,Excellent,G,VVS2,60.6,60.0,"$4,730",6.23x6.26x3.78 mm
1.50,Excellent,I,VS2,62.3,57.0,"$8,932",7.26x7.31x4.54 mm
0.96,Excellent,H,VVS1,61.9,59.0,"$4,374",6.29x6.33x3.91 mm
1.02,Excellent,E,VS1,62.5,57.0,"$6,545",6.37x6.4x4 mm
1.20,Excellent,G,VS2,62.9,55.0,"$6,156",6.73x6.77x4.25 mm
1.01,Excellent,F,SI1,62.0,57.0,"$4,490",6.42x6.45x3.99 mm
1.00,Very Good,E,VS2,64.6,57.0,"$4,160",6.15x6.23x4 mm
0.86,Excellent,D,VVS1,62.8,56.0,"$5,380",6.04x6.06x3.8 mm
0.86,Excellent,F,VVS1,62.5,57.0,"$4,880",6.04x6.06x3.78 mm
0.90,Excellent,D,VVS2,62.5,58.0,"$4,970",6.13x6.15x3.83 mm
1.30,Excellent,H,VS2,62.7,57.0,,6.91x6.94x4.34 mm
1.65,Excellent,I,SI1,62.8,58.0,"$7,770",7.44x7.5x4.69 mm
1.00,Excellent,E,SI1,63.1,57.0,"$4,709",6.34x6.38x4.01 mm
1.02,Excellent,F,SI1,60.4,61.0,"$4,320",6.52x6.56x3.95 mm
1.10,Excellent,G,VS2,62.5,58.0,"$4,504",6.58x6.6x4.12 mm
1.01,Excellent,H,VVS2,60.6,59.0,"$4,979",6.44x6.47x3.91 mm
0.94,Excellent,H,VVS1,62.7,57.0,"$4,126",6.2x6.25x3.9 mm
0.90,Excellent,D,VVS1,62.0,61.0,"$7,920",6.13x6.18x3.82 mm
1.30,Excellent,J,VS2,62.1,59.0,"$4,190",6.91x6.97x4.31 mm
0.83,Excellent,D,VVS1,61.1,57.0,"$7,376",6.05x6.07x3.7 mm
0.83,Excellent,D,VVS1,61.8,57.0,"$7,441",6.03x6.06x3.74 mm
1.23,Excellent,G,VS1,62.5,57.0,"$7,590",6.79x6.81x4.25 mm
1.00,Excellent,H,VVS1,60.8,62.0,"$4,160",6.36x6.4x3.88 mm
0.92,Excellent,D,VVS1,61.4,58.0,"$7,700",6.2x6.24x3.82 mm
1.52,Excellent,E,SI2,59.5,58.0,"$8,760",7.47x7.53x4.46 mm
1.03,Excellent,G,VVS2,61.9,57.0,"$6,600",6.44x6.47x4 mm
1.03,Excellent,G,VVS1,61.8,57.0,"$8,165",6.47x6.51x4.01 mm
1.03,Excellent,G,VVS2,61.7,58.0,"$6,600",6.44x6.49x3.99 mm
1.01,Excellent,D,VVS2,60.7,59.0,,6.51x6.53x3.96 mm
1.00,Very Good,D,VVS2,64.2,57.0,"$5,065",6.18x6.25x3.99 mm
1.01,Excellent,D,VVS2,62.9,57.0,"$9,320",6.38x6.41x4.02 mm
1.20,Excellent,H,VS2,63.5,56.0,"$4,980",6.71x6.76x4.28 mm
1.08,Excellent,H,VVS2,62.7,57.0,"$5,044",6.48x6.53x4.08 mm
0.95,Excellent,F,VS1,62.4,58.0,"$5,108",6.22x6.27x3.9 mm
1.05,Excellent,H,VS2,62.4,58.0,"$4,104",6.44x6.48x4.03 mm
1.01,Excellent,G,VS1,61.9,59.0,"$5,854",6.39x6.44x3.97 mm
1.50,Excellent,I,VS2,59.4,60.0,"$8,456",7.43x7.46x4.42 mm
1.63,Excellent,K,VS1,62.9,59.0,"$5,432",7.42x7.48x4.68 mm
1.20,Excellent,H,VVS1,62.8,57.0,"$6,091",6.7x6.76x4.23 mm
1.01,Excellent,E,VS2,62.8,58.0,"$4,147",6.36x6.4x4.01 mm
1.13,Excellent,I,VVS1,62.5,56.0,"$4,633",6.62x6.65x4.14 mm
1.03,Excellent,E,SI1,62.1,59.0,"$4,115",6.43x6.48x4.01 mm
0.84,Excellent,E,VVS1,62.3,56.0,"$6,372",6.04x6.07x3.77 mm
1.61,Excellent,J,SI1,62.6,57.0,"$5,454",7.44x7.5x4.67 mm
2.00,Excellent,K,SI2,62.6,57.0,"$6,653",7.96x8.02x5 mm
1.73,Excellent,K,SI1,62.8,57.0,"$5,378",7.64x7.66x4.81 mm
1.51,Excellent,K,VVS1,62.8,55.0,"$6,221",7.27x7.31x4.58 mm
1.57,Excellent,J,VVS1,60.7,58.0,"$7,679",7.45x7.51x4.54 mm
1.51,Excellent,K,SI2,60.8,60.0,"$4,039",7.38x7.41x4.5 mm
2.00,Excellent,K,VS2,62.3,59.0,"$8,726",8.02x8.07x5.01 mm
1.50,Excellent,K,VVS1,63.3,57.0,"$5,314",7.25x7.31x4.6 mm
1.70,Excellent,H,SI2,63.2,57.0,"$5,670",7.57x7.61x4.8 mm
1.50,Excellent,K,SI2,61.6,59.0,"$4,007",7.29x7.33x4.5 mm
1.63,Excellent,H,SI1,62.4,57.0,"$9,190",7.47x7.52x4.68 mm
0.90,Excellent,F,VS1,61.2,59.0,"$4,030",6.19x6.22x3.8 mm
0.90,Excellent,F,IF,62.5,58.0,"$6,190",6.1x6.15x3.83 mm
0.83,Excellent,D,VVS2,62.8,58.0,"$4,270",5.94x5.99x3.75 mm
0.95,Excellent,E,IF,62.3,57.0,"$8,040",6.25x6.29x3.9 mm
0.90,Very Good,F,VVS2,64.7,56.0,"$4,050",5.97x6.02x3.88 mm
1.15,Excellent,I,VS1,61.7,60.0,"$4,190",6.71x6.74x4.15 mm
1.01,Excellent,D,VS1,62.7,57.0,"$8,089",6.35x6.39x3.99 mm
1.01,Excellent,E,IF,62.9,55.0,"$8,010",6.36x6.39x4.01 mm
1.50,Excellent,I,VS2,60.7,59.0,"$7,819",7.4x7.44x4.5 mm
1.00,Excellent,F,VS2,61.4,60.0,"$4,430",6.37x6.47x3.94 mm
1.05,Excellent,D,VS1,59.9,59.0,"$6,010",6.63x6.68x3.99 mm
1.07,Excellent,D,VS2,59.3,61.0,"$5,170",6.7x6.75x3.99 mm
1.50,Excellent,H,SI2,62.8,57.0,"$6,490",7.25x7.29x4.57 mm
1.50,Excellent,F,SI2,63.0,57.0,"$7,700",7.27x7.32x4.6 mm
2.02,Excellent,J,SI1,62.6,56.0,"$9,150",8.02x8.05x5.03 mm
0.98,Excellent,G,VVS1,60.2,59.0,"$6,920",6.44x6.47x3.89 mm
1.10,Excellent,E,VVS2,60.6,58.0,"$8,370",6.65x6.67x4.03 mm
0.80,Excellent,D,VS1,59.8,59.0,"$4,223",6.02x6.06x3.61 mm
1.50,Excellent,J,VS1,63.1,56.0,"$5,303",7.22x7.27x4.57 mm
1.30,Excellent,H,SI2,61.1,61.0,"$4,525",7x7.04x4.29 mm
1.67,Excellent,I,SI1,62.6,57.0,"$8,340",7.49x7.55x4.7 mm
1.20,Excellent,G,VVS2,62.4,57.0,,6.74x6.77x4.22 mm
0.90,Excellent,G,VVS2,62.7,57.0,"$4,450",6.1x6.13x3.83 mm
0.81,Excellent,F,VVS1,61.5,58.0,"$4,310",5.98x6.01x3.69 mm
1.06,Excellent,H,VS1,62.2,58.0,"$4,439",6.5x6.53x4.05 mm
0.85,Excellent,D,VVS1,61.8,59.0,"$7,690",6.02x6.07x3.73 mm
0.86,Excellent,E,VVS1,62.4,59.0,"$6,512",6.04x6.06x3.78 mm
0.73,Excellent,D,IF,60.0,58.0,"$5,310",5.84x5.87x3.52 mm
0.70,Excellent,D,IF,61.7,60.0,"$4,990",5.64x5.68x3.49 mm
0.76,Excellent,D,IF,62.0,57.0,"$5,240",5.79x5.82x3.6 mm
1.50,Good,J,SI1,64.9,63.0,"$4,560",7.03x7.12x4.59 mm
1.20,Excellent,D,VS2,62.2,58.0,"$6,230",6.72x6.77x4.2 mm
1.09,Excellent,D,VS1,61.6,59.0,"$7,410",6.55x6.59x4.04 mm
1.02,Excellent,F,SI1,61.9,59.0,"$4,309",6.36x6.42x3.96 mm
1.00,Excellent,G,SI1,62.6,59.0,"$4,290",6.34x6.39x3.98 mm
0.90,Excellent,E,VS1,63.2,56.0,"$4,201",6.13x6.16x3.88 mm
0.90,Excellent,G,VVS2,59.6,61.0,"$4,030",6.24x6.28x3.73 mm
0.90,Excellent,D,VVS2,63.2,57.0,"$5,350",6.12x6.15x3.88 mm
1.01,Excellent,G,VVS1,60.4,59.0,"$4,650",6.45x6.49x3.91 mm
1.01,Excellent,G,VVS1,63.0,56.0,"$5,140",6.35x6.39x4.01 mm
1.22,Excellent,G,VVS1,61.9,58.0,"$9,914",6.78x6.82x4.21 mm
1.03,Excellent,G,VS1,62.0,57.0,"$5,660",6.44x6.48x4 mm
1.51,Excellent,H,VS2,62.5,57.0,"$9,029",7.28x7.32x4.56 mm
1.06,Excellent,H,VVS1,61.6,58.0,"$5,660",6.57x6.6x4.06 mm
1.05,Excellent,F,IF,60.0,59.0,"$9,700",6.62x6.65x3.98 mm
0.83,Excellent,E,VVS1,62.1,57.0,"$6,998",6.02x6.04x3.75 mm
0.87,Excellent,D,IF,62.7,58.0,"$6,480",6.05x6.08x3.8 mm
0.86,Excellent,E,IF,60.0,60.0,"$6,700",6.15x6.18x3.7 mm
1.20,Excellent,D,SI1,60.7,61.0,"$7,340",6.85x6.9x4.17 mm
0.98,Excellent,G,VS1,61.9,56.0,"$4,050",6.36x6.37x3.94 mm
0.90,Excellent,F,VVS2,62.5,58.0,"$5,054",6.13x6.16x3.84 mm
1.50,Excellent,K,SI2,61.2,58.0,"$4,655",7.34x7.37x4.5 mm
1.01,Excellent,D,VS1,61.3,60.0,"$7,160",6.43x6.48x3.96 mm
0.94,Excellent,F,VVS2,58.6,61.0,"$4,130",6.43x6.46x3.78 mm
1.20,Excellent,E,SI1,62.0,59.0,"$5,380",6.75x6.8x4.2 mm
1.50,Excellent,F,SI1,61.8,60.0,"$9,560",7.3x7.36x4.53 mm
1.51,Excellent,J,SI1,62.5,58.0,"$5,730",7.3x7.33x4.58 mm
1.70,Excellent,K,SI1,62.2,58.0,"$6,080",7.58x7.65x4.74 mm
